Hessian eigenvalues (hartree/amu-bohr^2):

8	0.2351464169
7	0.2107063962
6	0.1317468677
5	0.0561115623
4	0.0547538553
3	0.0518194847
2	0.0000000000
1	0.0000000000
0	-0.0000000000

Vibrational frequencies (cm-1)

8	2492.7198
7	2359.6258
6	1865.8401
5	1217.6724
4	1202.8504
3	1170.1750
2	0.0210
1	0.0000
0	0.0000i
